key,value,year,category,latitude,longitude,country
Chartres,2,2022,loc,48.4438601,1.4881434,France
Orléans,3,2022,loc,47.9027336,1.9086066,France
porte Dauphine,1,2022,loc,48.8711895,2.2783699,France
Annecy,3,2022,loc,45.8992348,6.1288847,France
Limoges,6,2022,loc,45.8354243,1.2644847,France
Bordeaux,10,2022,loc,44.841225,-0.5800364,France
Lille,18,2022,loc,50.6365654,3.0635282,France
Nantes,8,2022,loc,47.2186371,-1.5541362,France
Pau,5,2022,loc,43.2957547,-0.3685668,France
Toulouse,20,2022,loc,43.6044622,1.4442469,France
Rép des Pyrénées,1,2022,loc,42.5259149,3.082921,France
Eurasie,10,2022,loc,48.8483201,2.3201253,France
Shanghai,3,2022,loc,31.2312707,121.4700152,China
Kirghizstan,21,2022,loc,41.5089324,74.724091,Kyrgyzstan
Tadjikistan,35,2022,loc,38.6281733,70.8156541,Tajikistan
Mongolie,13,2022,loc,46.8250388,103.8499736,Mongolia
OSC,3,2022,loc,44.4570343,-83.3751326756225,United States
Arménie,52,2022,loc,40.7696272,44.6736646,Armenia
Cambodge,13,2022,loc,12.5433216,104.8144914,Cambodia
Népal,7,2022,loc,28.3780464,83.9999901,Nepal
Occidentaux,16,2022,loc,46.2052081,3.6374617,France
Grèce,98,2022,loc,38.9953683,21.9877132,Greece
Chypre,19,2022,loc,34.9174159,32.889902651331866,Cyprus
Est,63,2022,loc,58.7523778,25.3319078,Estonia
Scandinavie,2,2022,loc,62.9091705,12.485169126570842,Sweden
République tchèque,35,2022,loc,49.7439047,15.3381061,Czechia
NYT,3,2022,loc,19.6255201,96.20089800735155,Myanmar
Javelins,1,2022,loc,47.9954428835372,33.47527304139419,Ukraine
stade Khalifa International,1,2022,loc,25.26365305,51.44922446578208,Qatar
Argentine-Arabie Saoudite,1,2022,loc,24.6833919,46.679580492412725,Saudi Arabia
Pernambouc,1,2022,loc,-8.4116316,-37.5919699,Brazil
Pernambuco,1,2022,loc,-8.4116316,-37.5919699,Brazil
Soumy,7,2022,loc,50.9119775,34.8027723,Ukraine
Rosatom,4,2022,loc,55.7398734,37.62326788318372,Russia
Omaheke,1,2022,loc,-21.9074676,19.3929661,Namibia
Krivoï,2,2022,loc,47.9102734,33.3917703,Ukraine
Maurice,2,2022,loc,42.9664298,-96.1802446,United States
Eswatini,3,2022,loc,-26.5624806,31.3991317,Eswatini
Guinée,78,2022,loc,10.7226226,-10.7083587,Guinea
Sao Tomé-et-Principe,6,2022,loc,0.9713095,7.02255,São Tomé and Príncipe
EAC,21,2022,loc,46.32560359600426,-87.34525480301808,United States
CMDT,4,2022,loc,12.6391904,-7.9952941,Mali
Koutiala,3,2022,loc,12.3894818,-5.4639199,Mali
Djibo,18,2022,loc,14.1023225,-1.6318243,Burkina Faso
province du Soum,1,2022,loc,14.2861443,-1.345232631664196,Burkina Faso
Djibo,1,2022,loc,14.1023225,-1.6318243,Burkina Faso
Bourzanga,4,2022,loc,13.673969,-1.546341,Burkina Faso
Kongoussi,1,2022,loc,13.3224919,-1.5263393,Burkina Faso
Vendredi,7,2022,loc,48.8817566,2.3395922,France
Battus,1,2022,loc,45.8595615,2.6812532,France
Cour de cassation,9,2022,loc,33.9553892,-6.871076360572209,Morocco
Minsk,45,2022,loc,53.9024716,27.5618225,Belarus
Moldavie,19,2022,loc,47.2879608,28.5670941,Moldova
Venezuela,27,2022,loc,8.0018709,-66.1109318,Venezuela
Autriche,27,2022,loc,47.59397,14.12456,Austria
Mayotte,23,2022,loc,-12.823048,45.1520755,France
île de Mayotte,3,2022,loc,-12.7837462,45.2808885,France
sous-France,1,2022,loc,45.366272,0.2994125,France
LIOT,1,2022,loc,45.2553744,-0.8128559,France
Kwanza,1,2022,loc,-10.647407,16.6220516,Angola
barrage de Kapanda,1,2022,loc,-9.79574605,15.46683474122845,Angola
Hangzhou,1,2022,loc,30.2489634,120.2052342,China
Dahua,1,2022,loc,23.982268,107.675469,China
Cubik,1,2022,loc,4.6985666,-74.1041479,Colombia
MDH,5,2022,loc,16.6972385,104.3470293,Thailand
Afrique,13,2022,loc,11.5024338,17.7578122,Africa
Palaos,1,2022,loc,5.3783537,132.9102573,Palau
Bolivie,5,2022,loc,-17.0568696,-64.9912286,Bolivia
Panama,8,2022,loc,8.559559,-81.1308434,Panama
Oman,11,2022,loc,21.0000287,57.0036901,Oman
Seychelles,3,2022,loc,-4.6574977,55.4540146,Seychelles
Maldives,3,2022,loc,3.7203503,73.2244152,Maldives
Liechtenstein,2,2022,loc,47.1416307,9.5531527,Liechtenstein
Vietnam,25,2022,loc,15.9266657,107.9650855,Vietnam
Bahreïn,9,2022,loc,26.1551249,50.5344606,Bahrain
Australie,86,2022,loc,-24.7761086,134.755,Australia
stade Al,6,2022,loc,48.7932893,1.494579237802793,France
Montpelliérain,1,2022,loc,43.62672466037874,3.882574192296808,France
France-Danemark,1,2022,loc,48.8434006,2.3299186,France
Mars,7,2022,loc,45.022172,4.3221548,France
Amériques,10,2022,loc,43.6472091,0.5876155,France
Haute-Volta,8,2022,loc,12.0753083,-1.6880314,Burkina Faso
Africa,10,2022,loc,11.5024338,17.7578122,Africa
Missile,1,2022,loc,30.6821397,-88.0169936,United States
Japon,15,2022,loc,36.5748441,139.2394179,Japan
Argentine,50,2022,loc,-34.9964963,-64.9672817,Argentina
São Paulo,7,2022,loc,-23.5506507,-46.6333824,Brazil
Minas Gerais,4,2022,loc,-18.5264844,-44.1588654,Brazil
mer de Chine méridionale,11,2022,loc,15.0000001,114.9999999,South China Sea
Galmudug,1,2022,loc,5.5573215000000005,47.17370770045082,Somalia
Hirshabelle,1,2022,loc,3.77999995,45.672394499264215,Somalia
Hiran,1,2022,loc,3.9999147,45.4999573,Somalia
Byron Bay,2,2022,loc,-28.6483333,153.6177778,Australia
Mecque,1,2022,loc,21.420847,39.826869,Saudi Arabia
Sydney,4,2022,loc,-33.8698439,151.2082848,Australia
golfe de Guinée,8,2022,loc,2.0000001,2.4999999,Gulf of Guinea
Monrovia,3,2022,loc,6.328034,-10.797788,Liberia
Zone,2,2022,loc,45.7634448,10.1158821,Italy
Bornholm,12,2022,loc,55.1431224,14.922629658767558,Denmark
Floride,26,2022,loc,27.7567667,-81.4639835,United States
Concord,2,2022,loc,43.207178,-71.537476,United States
Fédération de Russie,5,2022,loc,64.6863136,97.7453061,Russia
CEPICI,1,2022,loc,5.3435372,-4.0126557,Côte d'Ivoire
Kurdes,8,2022,loc,33.89471714008905,35.53388217807715,Lebanon
Ankara,106,2022,loc,39.7160439,32.7059948,Turkey
Minusca,1,2022,loc,4.78113055,22.79957193659717,Central African Republic
Nativité-de-la-Mère-de-Dieu,1,2022,loc,46.878868,5.8060609191176376,France
comté de Nandi,1,2022,loc,0.22539325,35.12449292240758,Kenya
Alexandrie,5,2022,loc,31.1991806,29.8951716,Egypt
Nord-Kivu,4,2022,loc,-0.5645647,28.7061945,Democratic Republic of the Congo
Élysée,50,2022,loc,48.8737284,2.3103932,France
Khabarovsk,1,2022,loc,51.6312684,136.121524,Russia
Magadan,2,2022,loc,63.5515028,154.014726,Russia
Amirauté,1,2022,loc,59.9379882,30.308788311532027,Russia
Volkhov,1,2022,loc,59.9275868,32.3276803,Russia
Oufa,1,2022,loc,54.7261409,55.947499,Russia
Mojaïsk,1,2022,loc,55.506478,36.0213092,Russia
Slovénie,7,2022,loc,46.1199444,14.8153333,Slovenia
Partenariat,1,2022,loc,46.2336308,6.1329914,Switzerland
Salle,1,2022,loc,42.176935,13.961206,Italy
Khartoum,19,2022,loc,15.5635972,32.5349123,Sudan
théâtre national de Ghana,1,2022,loc,5.5536671,-0.2005931,Ghana
Zimbabwé,1,2022,loc,-18.4554963,29.7468414,Zimbabwe
Visegrad,2,2022,loc,43.7864291,19.294097,Bosnia and Herzegovina
Kosice,1,2022,loc,50.1797445,15.5349958,Czechia
Budapest,14,2022,loc,47.48138955,19.14609412691246,Hungary
aéroport JFK,1,2022,loc,40.6429479,-73.7793733748521,United States
New York,76,2022,loc,40.7127281,-74.0060152,United States
Orlando,2,2022,loc,28.5421109,-81.3790304,United States
Atlanta,1,2022,loc,33.7489924,-84.3902644,United States
Nordine,1,2022,loc,32.2561671,-4.5001725,Morocco
Guyancourt,2,2022,loc,48.7709414,2.0706084,France
Versailles,7,2022,loc,48.8035403,2.1266886,France
Río de la Plata,1,2022,loc,-35.13352,-56.27437020865392,Río de la Plata
Larbaa,1,2022,loc,35.3545416,6.1410784,Algeria
Irathen,1,2022,loc,36.6374918,4.2028466,Algeria
Dar El Beida,1,2022,loc,36.7149768,3.2094611,Algeria
Montana,5,2022,loc,47.3752671,-109.638757,United States
Kumasi,1,2022,loc,6.6985605,-1.6233086,Ghana
Old Trafford,1,2022,loc,53.46310955,-2.291386485054536,United Kingdom
Chelsea,3,2022,loc,51.4875167,-0.1687007,United Kingdom
Newcastle,3,2022,loc,54.9738474,-1.6131572,United Kingdom
Victoria Falls,1,2022,loc,-17.92460549843424,25.85715906104791,Zambia
Grand Zimbabwe,1,2022,loc,-20.2709359,30.9331977,Zimbabwe
chutes Victoria,1,2022,loc,-17.925310723783838,25.86121394946094,Zambia
San,1,2022,loc,7.0000085,-73.2500086,Colombia
SONA,1,2022,loc,45.433438,10.8327372,Italy
Mount Hampden,1,2022,loc,55.82601405,-4.251927072450821,United Kingdom
quai Branly,2,2022,loc,48.86222122103297,2.299579054698469,France
Région,4,2022,loc,22.350627,114.1849161,China
Jour J,1,2022,loc,44.8135455,-0.5898183,France
Bujumbura,1,2022,loc,-3.3638125,29.3675028,Burundi
Nairobi,45,2022,loc,-1.2832533,36.8172449,Kenya
kényane,2,2022,loc,50.81174325,4.362744045312898,Belgium
Sud Kivu,1,2022,loc,-3.29689585,28.16740076336677,Democratic Republic of the Congo
Nyiragongo,2,2022,loc,-1.5214482,29.2499483,Democratic Republic of the Congo
Kibumba,7,2022,loc,-1.4772547,29.3487125,Democratic Republic of the Congo
Volgograd,1,2022,loc,48.7081906,44.5153353,Russia
Turkish,1,2022,loc,0.434449,9.4190813,Gabon
Anapa,2,2022,loc,44.894272,37.316887,Russia
Strasbourg,11,2022,loc,48.584614,7.7507127,France
Bloemfontein,5,2022,loc,-29.116395,26.215496,South Africa
Sahara,26,2022,loc,22.25,9.8,Algeria
Khmelnitski,5,2022,loc,49.4196404,26.9793793,Ukraine
Odessa,85,2022,loc,46.4843023,30.7322878,Ukraine
Kolmani,3,2022,loc,10.149431,10.807301,Nigeria
États de Gombe,1,2022,loc,-4.3065903,15.2745729762716,Democratic Republic of the Congo
Bauchi,1,2022,loc,10.6228284,10.0287754,Nigeria
delta du Niger,4,2022,loc,6.11961185,6.75574935,Nigeria
États du nord du,1,2022,loc,50.93065613687207,1.859077545242023,France
Sierra Leone,31,2022,loc,8.6400349,-11.8400269,Sierra Leone
Windhoek,4,2022,loc,-22.5776104,17.0772739,Namibia
KwaZulu-Natal,14,2022,loc,-28.503833,30.8875009,South Africa
Cour suprême,10,2022,loc,30.0526359,31.23937590999887,Egypt
Estcourt,2,2022,loc,-29.010278,29.868611,South Africa
Patriarcat de Moscou,4,2022,loc,48.59042095,7.786284763481147,France
Laure des Grottes de Kiev,2,2022,loc,50.434152350000005,30.558650567373554,Ukraine
Rovno,8,2022,loc,50.6196175,26.2513165,Ukraine
Laure,1,2022,loc,43.3866836,5.2215067,France
Directeur,3,2022,loc,8.6709223,-9.5636336,Guinea
Bassin,2,2022,loc,50.85620845,5.691401096297678,Netherlands
Papouasie-Nouvelle-Guinée,2,2022,loc,-5.6816069,144.2489081,Papua New Guinea
Guyane,7,2022,loc,4.8417097,-58.6416891,Guyana
Angleterre,32,2022,loc,52.5310214,-1.2649062,United Kingdom
Ukrenergo,3,2022,loc,50.4416112,30.493653895435852,Ukraine
Ukraine du Sud,1,2022,loc,47.81086620000001,31.219312035241774,Ukraine
Chisnau,1,2022,loc,-26.0390483420204,27.921582561991418,South Africa
Aix-en-Provence,6,2022,loc,43.5298424,5.4474738,France
France Bleu Provence,2,2022,loc,43.5251737,5.4405486,France
Etat russe,4,2022,loc,59.9379882,30.30868055684704,Russia
Muidumbe,1,2022,loc,-11.7840351,39.9118934,Mozambique
Palma,4,2022,loc,39.5695818,2.6500745,Spain
Cabo Delgado,4,2022,loc,-12.4254942,39.4168743,Mozambique
province Pemba,1,2022,loc,-12.9735551,40.5215098,Mozambique
base de,3,2022,loc,52.51560845,13.334163005308246,Germany
Hammaguir,3,2022,loc,30.8793607,-3.0672240900648635,Algeria
Lac Tchad,2,2022,loc,13.02085805,14.580180631435825,Chad
NGouboua,1,2022,loc,13.5281655,14.0175762,Chad
Géorgie,22,2022,loc,32.3293809,-83.1137366,United States
Caucase,8,2022,loc,46.75143256403766,6.349818473357183,France
Exécutif,1,2022,loc,-20.2397378515455,57.48562845966105,Mauritius
Chancellerie,3,2022,loc,12.6622435,-8.0072071,Mali
Océanie,5,2022,loc,-12.7725835,173.7741688,Oceania
Malte,9,2022,loc,35.8885993,14.4476911,Malta
Norvège,40,2022,loc,64.5731537,11.52803643954819,Norway
Royaume de Tonga,5,2022,loc,-18.6523793,-173.9830191,Tonga
Lituanie,30,2022,loc,55.3500003,23.7499997,Lithuania
Lettonie,48,2022,loc,56.8406494,24.7537645,Latvia
Laos,10,2022,loc,20.0171109,103.378253,Laos
Monténégro,2,2022,loc,42.9868853,19.5180992,Montenegro
Samoa,1,2022,loc,-13.7693895,-172.12005,Samoa
Guatemala,9,2022,loc,15.5855545,-90.345759,Guatemala
Philippines,22,2022,loc,12.7503486,122.7312101,Philippines
Jérusalem,11,2022,loc,31.7788242,35.2257626,Israel
Cisjordanie,9,2022,loc,32.0254688,35.2888075,Palestinian Territory
Ariel,1,2022,loc,32.1060817,35.1851368,Palestinian Territory
Chesapeake,2,2022,loc,36.7168315,-76.2494453,United States
Colorado,1,2022,loc,38.7251776,-105.607716,United States
Gölyaka,1,2022,loc,40.7767185,30.9964407,Turkey
province de Düzce,1,2022,loc,41.265701,32.767933,Turkey
Völkermarkt,1,2022,loc,46.6604246,14.6340505,Austria
Bangladesh,6,2022,loc,24.4769288,90.2934413,Bangladesh
Asie du Sud-Est,12,2022,loc,48.8211378,2.330236472096382,France
Moskva,2,2022,loc,55.625578,37.6063916,Russia
Russian Photo,3,2022,loc,55.820196,37.34166355409987,Russia
Ngouboua,1,2022,loc,13.5281655,14.0175762,Chad
Baga-sola,1,2022,loc,13.5370491,14.3130117,Chad
Tombouctou,11,2022,loc,16.7719091,-3.0087272,Mali
Minusma,64,2022,loc,20.2573722,0.9827001106242212,Mali
Gabon,64,2022,loc,-0.8999695,11.6899699,Gabon
Hong Kong,10,2022,loc,22.350627,114.1849161,China
État de Moscou,3,2022,loc,55.70229715,37.53179772747929,Russia
Accra,13,2022,loc,5.5571096,-0.2012376,Ghana
Hydraulique,3,2022,loc,35.18502445,-0.6185062596346285,Algeria
Mamoudzou,4,2022,loc,-12.7804136,45.2279761,France
Kawéni,2,2022,loc,-12.772728,45.2247989,France
Doujani,1,2022,loc,-12.7957353,45.2154631,France
Bâtiment,1,2022,loc,44.08341,0.3507805,France
Nassirou,4,2022,loc,13.4811629,2.0985287,Niger
Hexagone,47,2022,loc,45.206526100000005,5.763302486196614,France
Kosovo,95,2022,loc,42.5869578,20.9021231,Kosovo
Pristina,22,2022,loc,42.6638771,21.1640849,Kosovo
Communauté,1,2022,loc,39.6819591,-0.7654406,Spain
Račak,1,2022,loc,42.4275766,21.0212362,Kosovo
mondeLes,1,2022,loc,25.9046208,-100.2928898,Mexico
Serbie centrale,2,2022,loc,43.6642492,20.990682367995184,Serbia
Austin,2,2022,loc,30.2711286,-97.7436995,United States
Texas,13,2022,loc,31.2638905,-98.5456116,United States
El-Dabaa,13,2022,loc,31.04820035,28.495842105203696,Egypt
IES,1,2022,loc,51.2932224,13.3571704,Germany
Anyang,2,2022,loc,35.9901282,114.5096506,China
China,2,2022,loc,35.0000663,104.999955,China
Las autoridades,1,2022,loc,42.34735425,-3.67448578694848,Spain
el lugar,1,2022,loc,43.0349644,-3.0707753,Spain
Fordsburg,2,2022,loc,-26.2055556,28.0222222,South Africa
Mayfair,1,2022,loc,51.5110872,-0.147058,United Kingdom
Cianjur,2,2022,loc,-7.0542441,107.06914276067964,Indonesia
Java,2,2022,loc,-6.71150765,110.63371366935613,Indonesia
Bandung,2,2022,loc,-6.9215529,107.6110212,Indonesia
Lombok,1,2022,loc,-8.58356375,116.35808185429116,Indonesia
Sumbawa,1,2022,loc,-8.5949025,117.27160682483328,Indonesia
Tokyo,28,2022,loc,35.6768601,139.7638947,Japan
Belgorod,20,2022,loc,50.5955595,36.5873394,Russia
Dniepr,76,2022,loc,51.54383892830847,30.57269739757111,Belarus
Novomikhaïlovka,3,2022,loc,55.080952,76.19014,Russia
Novodarovka,1,2022,loc,47.781048,36.635616,Ukraine
Outre-Atlantique,4,2022,loc,47.6528931,-1.3116941,France
Havane,3,2022,loc,23.135305,-82.3589631,Cuba
Eindhoven,1,2022,loc,51.4392648,5.478633,Netherlands
Confédération africaine de football,9,2022,loc,7.3194042,13.5788967,Cameroon
stade Abdullah ben Khalifa,1,2022,loc,25.3730764,51.4690497095681,Qatar
Djerba,11,2022,loc,33.7735976,10.886188757462325,Tunisia
Tunis,30,2022,loc,36.8002068,10.1857757,Tunisia
Kampala,14,2022,loc,0.3177137,32.5813539,Uganda
Mongolie-Intérieure,1,2022,loc,43.2443242,114.3251664,China
Libéria,9,2022,loc,5.7499721,-9.3658524,Liberia
Makeevka,2,2022,loc,48.0448144,37.9635093,Ukraine
Kapanda,1,2022,loc,-6.4819433,31.0902379,Tanzania
Times,1,2022,loc,40.75701215,-73.98597092538824,United States
Oshkosh,1,2022,loc,44.0206919,-88.5408574,United States
Aamiin,1,2022,loc,2.58285,44.7217,Somalia
West Java,1,2022,loc,-6.8891904,107.6404716,Indonesia
hôpital Sayang,1,2022,loc,1.125633,104.0312224,Indonesia
Sumatra,1,2022,loc,0.1498584,102.8197858481398,Indonesia
Tripoli,45,2022,loc,32.896672,13.1777923,Libya
Athènes,32,2022,loc,37.9755648,23.7348324,Greece
Benghazi,2,2022,loc,32.1200168,20.0812174,Libya
Lybie,2,2022,loc,7.9328691095398,15.649130118232186,Chad
Artisanat,2,2022,loc,36.7864492,3.0464696,Algeria
secteur,1,2022,loc,5.7669943,20.6712861,Central African Republic
Sitev,3,2022,loc,44.8769666,35.1001362,Ukraine
Asie centrale,8,2022,loc,38.9519465,35.501258483407554,Turkey
Malam Fatori,1,2022,loc,13.674595,13.339517,Nigeria
Maiduguri,6,2022,loc,11.8395375,13.1536214,Nigeria
CAPMAS,1,2022,loc,43.5763905,-0.035569,France
Ouest,14,2022,loc,18.7668687,-72.4387315,Haiti
Tchéquie,4,2022,loc,49.7439047,15.3381061,Czechia
Mpumalanga,3,2022,loc,-26.276849,30.1500153,South Africa
détroit de Taïwan,29,2022,loc,24.416530332094386,119.60839680352944,Taiwan Strait
Caire,42,2022,loc,30.0332516,31.56216510229193,Egypt
Vieux,11,2022,loc,49.1103474,-0.4324201,France
Charm El-Cheikh,5,2022,loc,27.8644422,34.295447,Egypt
somme,1,2022,loc,49.96894815,2.373885538932255,France
Msheireb,1,2022,loc,25.282817,51.5255767,Qatar
parc Al-Bidda,1,2022,loc,25.30763675,51.51168033918295,Qatar
Marganets,6,2022,loc,47.6490555,34.649194,Ukraine
Via,2,2022,loc,61.2128176,23.7699354,Finland
Katwiguru,3,2022,loc,-0.9554805,29.4931681,Democratic Republic of the Congo
Edirne,2,2022,loc,41.6759327,26.5587225,Turkey
Sakhaline,4,2022,loc,50.15947595,143.02644118600944,Russia
Kurdistan,16,2022,loc,35.672803,47.0124376,Iran
Istiklal,4,2022,loc,37.0297301,35.8322198,Turkey
Kobané,3,2022,loc,10.7534924,-9.5464753,Guinea
Afrine,1,2022,loc,36.5083795,36.870089,Syria
Egypte,29,2022,loc,26.2540493,29.2675469,Egypt
Ras Gharib,1,2022,loc,28.359444,33.077778,Egypt
mer Rouge,8,2022,loc,20.2965624,38.53431455782818,Red Sea
Burkina Faso,2,2022,loc,12.0753083,-1.6880314,Burkina Faso
Kamboinsin,6,2022,loc,12.4620997,-1.5546303,Burkina Faso
Emirats arabes unis,3,2022,loc,24.0002488,53.9994829,United Arab Emirates
Asie-Pacifique,26,2022,loc,47.8668556,2.1202909,France
Bangkok,7,2022,loc,13.7524938,100.4935089,Thailand
Lecornu,3,2022,loc,-34.88393599853314,138.61233534650012,Australia
Kamboisin,1,2022,loc,12.4658413,-1.5556906,Burkina Faso
Nuremberg,3,2022,loc,49.453872,11.077298,Germany
République du Congo,26,2022,loc,-0.7264327,15.6419155,Congo-Brazzaville
Matruh,2,2022,loc,29.7876385,27.42704095336689,Egypt
Ethiopie,22,2022,loc,10.2116702,38.6521203,Ethiopia
New Delhi,5,2022,loc,28.64308585,77.21926705734865,India
Vaucluse,1,2022,loc,43.99386435,5.181889838900236,France
Tarn,1,2022,loc,43.7921741,2.133964772269535,France
Aude,1,2022,loc,43.0542733,2.512471457499548,France
Gard,3,2022,loc,43.95995,4.297637002377168,France
parking du Zénith,1,2022,loc,43.33377945,-0.3654365805454792,France
Tour Eiffel,5,2022,loc,48.8582599,2.2945006358633115,France
Agriculture,4,2022,loc,0.6916888999999999,30.247460556849312,Uganda
Dakhla,11,2022,loc,23.6940663,-15.9431274,Morocco
port autonome de Conakry,1,2022,loc,9.5156355,-13.716589921918118,Guinea
Rubaya,3,2022,loc,-1.4650523,29.999058325434586,Rwanda
Bihambwe,1,2022,loc,-1.5163327,28.8892367,Democratic Republic of the Congo
Los Angeles,11,2022,loc,34.0536909,-118.242766,United States
République Tchèque,6,2022,loc,49.7439047,15.3381061,Czechia
MondialLe,1,2022,loc,50.7333946,5.69588,Belgium
Rhodésie,3,2022,loc,13.4654427,2.1718289,Niger
Pérou,21,2022,loc,-6.8699697,-75.0458515,Peru
Écosse,9,2022,loc,56.7861112,-4.1140518,United Kingdom
Chili,14,2022,loc,-31.7613365,-71.3187697,Chile
Togo,57,2022,loc,8.7800265,1.0199765,Togo
pays du,2,2022,loc,47.3937036,6.4974837,France
Afrique francophone,5,2022,loc,6.1832774,1.2355266,Togo
Hail,2,2022,loc,27.8289499,40.81830649689581,Saudi Arabia
Arabie Saoudite,6,2022,loc,25.6242618,42.3528328,Saudi Arabia
région du Golfe,2,2022,loc,42.82940485,132.0037982964717,Russia
Doha Corniche,1,2022,loc,25.2981197,51.5200304,Qatar
Adamaoua,4,2022,loc,6.8496708,13.2163222,Cameroon
Djérem,1,2022,loc,6.5303568,12.73861347456468,Cameroon
Mirela,1,2022,loc,42.4913079,-7.9975122,Spain
Sofia,2,2022,loc,42.6977028,23.3217359,Bulgaria
Alham,1,2022,loc,51.1304261,-2.5017226,United Kingdom
Atlantique,13,2022,loc,13.581921,-38.320312,Atlantic Ocean
Silicon Valley,1,2022,loc,37.4429964,-122.1545229,United States
